Data from 270_Subt2__0__15-06-08-585.txt Node

Date: Fri Oct 27 15:06:08 MSK 2023
User: mishev
Spectrometer: MAYP115646
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199,511	7,17
199,981	0,17
200,452	2,17
200,923	-0,83
201,394	6,17
201,865	6,17
202,335	0,17
202,806	10,17
203,277	1,17
203,748	-1,83
204,218	4,17
204,689	-4,83
205,159	13,17
205,63	4,17
206,101	2,17
206,571	12,17
207,042	-4,83
207,512	3,17
207,983	-2,83
208,453	2,17
208,923	4,17
209,394	0,17
209,864	2,17
210,335	11,17
210,805	9,17
211,275	16,17
211,745	-0,83
212,216	8,17
212,686	10,17
213,156	-1,83
213,626	14,17
214,096	-1,83
214,566	3,17
215,037	-8,83
215,507	2,17
215,977	-3,83
216,447	15,17
216,917	-2,83
217,387	7,17
217,857	3,17
218,326	10,17
218,796	10,17
219,266	3,17
219,736	6,17
220,206	-6,83
220,676	4,17
221,145	6,17
221,615	-2,83
222,085	14,17
222,555	10,17
223,024	-0,83
223,494	2,17
223,964	14,17
224,433	2,17
224,903	1,17
225,372	1,17
225,842	9,17
226,311	8,17
226,781	3,17
227,25	11,17
227,72	14,17
228,189	-1,83
228,658	14,17
229,128	5,17
229,597	12,17
230,066	9,17
230,536	7,17
231,005	-2,83
231,474	23,17
231,943	4,17
232,412	10,17
232,881	4,17
233,351	7,17
233,82	1,17
234,289	-0,83
234,758	11,17
235,227	0,17
235,696	-1,83
236,165	2,17
236,634	6,17
237,103	9,17
237,572	5,17
238,04	8,17
238,509	1,17
238,978	10,17
239,447	13,17
239,916	-1,83
240,384	-1,83
240,853	-3,83
241,322	4,17
241,79	0,17
242,259	11,17
242,728	12,17
243,196	9,17
243,665	11,17
244,133	-2,83
244,602	18,17
245,07	1,17
245,539	12,17
246,007	-3,83
246,476	4,17
246,944	-0,83
247,413	8,17
247,881	1,17
248,349	8,17
248,817	7,17
249,286	7,17
249,754	-4,83
250,222	14,17
250,69	1,17
251,159	3,17
251,627	5,17
252,095	17,17
252,563	1,17
253,031	4,17
253,499	7,17
253,967	11,17
254,435	8,17
254,903	4,17
255,371	16,17
255,839	2,17
256,307	6,17
256,775	-4,83
257,242	19,17
257,71	-0,83
258,178	3,17
258,646	1,17
259,114	-2,83
259,581	19,17
260,049	1,17
260,517	4,17
260,984	9,17
261,452	3,17
261,919	0,17
262,387	3,17
262,855	14,17
263,322	6,17
263,79	9,17
264,257	7,17
264,724	-4,83
265,192	16,17
265,659	15,17
266,127	-10,83
266,594	8,17
267,061	1,17
267,529	-1,83
267,996	-4,83
268,463	1,17
268,93	14,17
269,397	-10,83
269,865	8,17
270,332	13,17
270,799	10,17
271,266	4,17
271,733	4,17
272,2	5,17
272,667	21,17
273,134	7,17
273,601	4,17
274,068	9,17
274,535	-3,83
275,002	-0,83
275,469	4,17
275,935	-5,83
276,402	8,17
276,869	13,17
277,336	-0,83
277,802	3,17
278,269	5,17
278,736	5,17
279,203	11,17
279,669	5,17
280,136	6,17
280,602	-10,83
281,069	13,17
281,535	5,17
282,002	-4,83
282,468	-0,83
282,935	4,17
283,401	11,17
283,868	10,17
284,334	5,17
284,8	6,17
285,267	18,17
285,733	2,17
286,199	10,17
286,666	12,17
287,132	14,17
287,598	5,17
288,064	8,17
288,53	-5,83
288,996	-6,83
289,463	2,17
289,929	10,17
290,395	-0,83
290,861	14,17
291,327	7,17
291,793	5,17
292,259	-0,83
292,725	23,17
293,19	-3,83
293,656	8,17
294,122	10,17
294,588	14,17
295,054	2,17
295,52	5,17
295,985	17,17
296,451	9,17
296,917	5,17
297,382	2,17
297,848	-5,83
298,314	8,17
298,779	17,17
299,245	2,17
299,71	2,17
300,176	17,17
300,641	-0,83
301,107	14,17
301,572	1,17
302,038	0,17
302,503	16,17
302,968	12,17
303,434	4,17
303,899	5,17
304,364	4,17
304,83	18,17
305,295	1,17
305,76	6,17
306,225	3,17
306,69	10,17
307,156	-0,83
307,621	9,17
308,086	-1,83
308,551	14,17
309,016	10,17
309,481	17,17
309,946	24,17
310,411	-8,83
310,876	-11,83
311,341	24,17
311,806	-2,83
