Data from background_Subt2__0__16-05-03-231.txt Node

Date: Fri Oct 27 16:05:03 MSK 2023
User: mishev
Spectrometer: MAYP115646
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199,511	5,87
199,981	0,07
200,452	-2,53
200,923	4,47
201,394	3,07
201,865	1,87
202,335	4,67
202,806	17,07
203,277	23,47
203,748	22,67
204,218	21,87
204,689	13,47
205,159	17,47
205,63	9,87
206,101	30,07
206,571	21,87
207,042	10,27
207,512	20,07
207,983	23,47
208,453	12,07
208,923	22,87
209,394	30,27
209,864	11,67
210,335	3,27
210,805	15,67
211,275	13,67
211,745	19,27
212,216	13,87
212,686	16,67
213,156	3,47
213,626	17,87
214,096	21,87
214,566	10,87
215,037	6,67
215,507	18,47
215,977	2,27
216,447	13,67
216,917	25,07
217,387	18,07
217,857	16,27
218,326	15,47
218,796	23,87
219,266	17,07
219,736	12,07
220,206	22,27
220,676	25,07
221,145	9,27
221,615	25,67
222,085	20,47
222,555	19,07
223,024	15,27
223,494	11,07
223,964	3,07
224,433	7,47
224,903	11,67
225,372	14,47
225,842	4,47
226,311	8,47
226,781	11,67
227,25	6,67
227,72	8,27
228,189	14,67
228,658	12,07
229,128	12,27
229,597	10,47
230,066	13,27
230,536	2,67
231,005	5,27
231,474	12,87
231,943	21,47
232,412	15,47
232,881	16,87
233,351	18,27
233,82	17,47
234,289	9,87
234,758	12,07
235,227	30,47
235,696	3,47
236,165	16,27
236,634	18,27
237,103	-2,93
237,572	23,07
238,04	19,27
238,509	20,47
238,978	15,27
239,447	26,87
239,916	15,87
240,384	25,67
240,853	9,47
241,322	18,27
241,79	29,27
242,259	13,47
242,728	10,47
243,196	15,27
243,665	15,27
244,133	19,27
244,602	5,27
245,07	18,47
245,539	10,07
246,007	16,07
246,476	26,07
246,944	15,07
247,413	10,07
247,881	12,87
248,349	15,67
248,817	11,67
249,286	19,47
249,754	20,47
250,222	10,67
250,69	16,87
251,159	21,27
251,627	7,47
252,095	26,47
252,563	17,87
253,031	21,87
253,499	19,87
253,967	28,47
254,435	17,87
254,903	16,47
255,371	23,47
255,839	9,87
256,307	14,47
256,775	23,07
257,242	27,27
257,71	16,47
258,178	19,27
258,646	12,27
259,114	17,87
259,581	13,27
260,049	27,67
260,517	16,87
260,984	25,07
261,452	21,47
261,919	14,47
262,387	11,87
262,855	28,27
263,322	24,47
263,79	22,87
264,257	19,67
264,724	21,47
265,192	14,07
265,659	13,27
266,127	16,27
266,594	16,07
267,061	18,87
267,529	10,07
267,996	20,27
268,463	14,07
268,93	11,67
269,397	17,87
269,865	20,47
270,332	19,27
270,799	19,47
271,266	15,67
271,733	14,67
272,2	17,27
272,667	17,67
273,134	21,07
273,601	12,87
274,068	5,87
274,535	16,87
275,002	30,07
275,469	21,87
275,935	22,67
276,402	15,87
276,869	16,67
277,336	13,67
277,802	10,87
278,269	10,07
278,736	17,27
279,203	19,47
279,669	18,67
280,136	14,87
280,602	7,07
281,069	22,27
281,535	17,87
282,002	26,67
282,468	17,67
282,935	19,67
283,401	22,27
283,868	15,47
284,334	19,67
284,8	18,07
285,267	13,87
285,733	19,27
286,199	10,07
286,666	19,87
287,132	23,27
287,598	23,67
288,064	18,47
288,53	19,27
288,996	23,87
289,463	21,07
289,929	22,67
290,395	14,67
290,861	10,47
291,327	29,67
291,793	23,47
292,259	13,67
292,725	23,87
293,19	18,07
293,656	19,47
294,122	17,07
294,588	23,87
295,054	26,87
295,52	21,67
295,985	20,47
296,451	19,07
296,917	24,47
297,382	20,87
297,848	23,67
298,314	20,67
298,779	20,07
299,245	21,67
299,71	21,87
300,176	22,27
300,641	16,87
301,107	20,87
301,572	20,07
302,038	19,67
302,503	25,27
302,968	28,27
303,434	13,27
303,899	28,47
304,364	16,47
304,83	14,67
305,295	20,67
305,76	17,47
306,225	27,47
306,69	18,27
307,156	27,67
307,621	22,67
308,086	24,47
308,551	28,87
309,016	24,07
309,481	22,47
309,946	17,07
310,411	12,47
310,876	21,07
311,341	34,47
311,806	26,07
312,27	24,27
312,735	19,47
313,2	24,07
313,665	31,47
314,13	17,27
314,594	29,67
315,059	22,47
315,524	14,87
315,988	13,47
316,453	25,47
316,918	22,87
317,382	17,87
317,847	12,07
318,311	12,67
318,776	19,67
319,24	16,27
319,705	23,67
320,169	25,07
320,634	18,27
321,098	18,87
321,562	18,27
322,027	17,47
322,491	22,47
322,955	24,47
323,419	21,07
323,884	17,67
324,348	13,47
324,812	16,27
325,276	16,67
325,74	32,47
326,204	26,47
326,668	27,07
327,132	9,87
327,596	28,27
328,06	21,67
328,524	18,47
328,988	16,67
329,452	8,27
329,916	24,67
330,38	25,07
330,844	28,27
331,308	18,67
331,771	19,07
332,235	22,87
332,699	20,07
333,163	23,47
333,626	23,87
334,09	19,87
334,554	22,67
335,017	30,67
335,481	19,27
335,944	17,07
336,408	23,07
336,871	20,87
337,335	18,27
337,798	25,47
338,262	12,07
338,725	21,07
339,188	25,27
339,652	13,27
340,115	18,27
340,578	23,27
341,042	28,47
341,505	18,87
341,968	5,67
342,431	26,27
342,895	20,87
343,358	36,67
343,821	23,27
344,284	18,67
344,747	12,67
345,21	42,67
345,673	17,07
346,136	16,07
346,599	28,67
347,062	17,47
347,525	24,07
347,988	25,27
348,451	24,87
348,913	25,27
349,376	17,47
